"Name","State","Notes","User","Tags","Created","Runtime","Sweep","alpha_0","alpha_1","criterion","data","epochs","learning_rate","model","optimizer","regularizer_0","regularizer_1","sensitive_race","test_ratio","train_ratio","max_train_accuracy","max_train_precision","max_train_recall","max_val_accuracy","max_val_precision","max_val_recall","min_train_dpd","min_train_dpr","min_train_edd","min_train_eoo","min_val_dpd","min_val_dpr","min_val_edd","min_val_eoo","test_accuracy","test_dpd","test_dpr","test_edd","test_eoo","test_loss","test_precision","test_recall","train_accuracy","train_dpd","train_dpr","train_edd","train_eoo","train_loss","train_precision","train_recall","val_accuracy","val_dpd","val_dpr","val_edd","val_eoo","val_loss","val_precision","val_recall"
"ruby-mountain-81","finished","-","kandolazahra","","2023-04-17T02:13:26.000Z","36","","100","200","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.5733695652173914","0.5112016293279023","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9625923037528992","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.1090402603149414","0.44979203802733214","1","0.4415760869565218","0","1","0","1","1.02372145652771","0.4415760869565218","1"
"dandy-feather-80","finished","-","kandolazahra","","2023-04-17T02:12:44.000Z","36","","100","150","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.595108695652174","0.5300668151447662","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9422011375427246","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.0814013481140137","0.44979203802733214","1","0.4415760869565218","0","1","0","1","1.0076485872268677","0.4415760869565218","1"
"dark-cherry-79","finished","-","kandolazahra","","2023-04-17T02:12:04.000Z","34","","100","100","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.6141304347826086","0.5506172839506173","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9160943627357484","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.0483355522155762","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.9878625869750975","0.4415760869565218","1"
"tough-bird-78","finished","-","kandolazahra","","2023-04-17T02:11:21.000Z","37","","100","50","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.626358695652174","0.5647668393782384","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.4562631210636809","0.014198782961460488","0.9858012170385396","0.025252525252525304","0.9747474747474748","0.8798198699951172","0.4571026722925457","0.9923664122137404","0.44919786096256686","0.0052662375658280025","0.994733762434172","0.008968609865470878","0.9910313901345292","1.0054413080215454","0.4494047619047619","0.9973579920739762","0.44021739130434784","0.0052662375658280025","0.994733762434172","0.008968609865470878","0.9910313901345292","0.9611791372299194","0.4406548431105048","0.9938461538461538"
"restful-gorge-77","finished","-","kandolazahra","","2023-04-17T02:10:39.000Z","36","","100","40","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9973579920739762","0.6277173913043478","0.5662337662337662","0.9938461538461538","0.0052662375658280025","0.6591430942426613","0.008968609865470878","0.6506935234305925","0.0052662375658280025","0.6591430942426613","0.008968609865470878","0.6506935234305925","0.4555633310006998","0.02124399715677605","0.97873328199065","0.03316535154609557","0.966761917419812","0.8705499172210693","0.4565984474241355","0.9877862595419848","0.4488017429193899","0.013743898977936486","0.9862519848498628","0.020302536627421985","0.9796847822129108","0.9948818683624268","0.4490445859872611","0.9933949801849404","0.4375","0.013743898977936486","0.9862519848498628","0.020302536627421985","0.9796847822129108","0.9544331431388856","0.43912448700410395","0.9876923076923076"
"still-plant-76","finished","-","kandolazahra","","2023-04-17T02:09:58.000Z","36","","100","30","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.992514310876266","0.625","0.5639686684073107","0.9846153846153848","0.014763860225715852","0.6591430942426613","0.019661521752517896","0.6506935234305925","0.014763860225715852","0.6591430942426613","0.019661521752517896","0.6506935234305925","0.4548635409377187","0.021878954941835334","0.9779324333776316","0.034513626417346344","0.965104585679807","0.8602920174598694","0.45590327169274536","0.9786259541984732","0.44860368389780153","0.014763860225715852","0.9851337675146544","0.019661521752517896","0.9801651398945002","0.9833366870880128","0.4485868911605532","0.9854689564068692","0.4334239130434782","0.014763860225715852","0.9851337675146544","0.019661521752517896","0.9801651398945002","0.9469823837280272","0.4364640883977901","0.9723076923076924"
"polished-wildflower-75","finished","-","kandolazahra","","2023-04-17T02:09:16.000Z","37","","100","20","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9823866138265082","0.625","0.5639686684073107","0.9723076923076924","0.012326429645098336","0.6591430942426613","0.01353129216282345","0.6506935234305925","0.012326429645098336","0.6591430942426613","0.01353129216282345","0.6506935234305925","0.456962911126662","0.0151436348190912","0.984525718132457","0.028623212430652245","0.9707364472465144","0.8488203883171082","0.4565061107117182","0.9694656488549618","0.4482075658546247","0.012326429645098336","0.9873710812838564","0.01887214972315998","0.9805948755734902","0.9705744981765748","0.4475239453841451","0.9669749009247028","0.4388586956521739","0.012326429645098336","0.9873710812838564","0.01887214972315998","0.9805948755734902","0.938656210899353","0.438375350140056","0.963076923076923"
"polished-frog-74","finished","-","kandolazahra","","2023-04-17T02:08:33.000Z","38","","100","10","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9630118890356671","0.623641304347826","0.56282722513089","0.963076923076923","0.014827279320820064","0.6591430942426613","0.01870629370629373","0.6506935234305925","0.014827279320820064","0.6591430942426613","0.01870629370629373","0.6506935234305925","0.45906228131560534","0.01299171304242308","0.9864131358573096","0.014571317363150649","0.9848268238761976","0.8358245491981506","0.4566176470588235","0.9480916030534352","0.4523668053079818","0.01838032536448464","0.9808394860432652","0.023366823050367413","0.9757543053960964","0.956267774105072","0.448669991687448","0.9506825187142228","0.4470108695652174","0.01838032536448464","0.9808394860432652","0.023366823050367413","0.9757543053960964","0.92922043800354","0.44126074498567336","0.9476923076923076"
"trim-glade-73","finished","-","kandolazahra","","2023-04-17T02:07:51.000Z","36","","100","1","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9414354909731396","0.626358695652174","0.5647668393782384","0.9323076923076924","0.003953181991779964","0.6591430942426613","0.0074997787023104445","0.6506935234305925","0.003953181991779964","0.6591430942426613","0.0074997787023104445","0.6506935234305925","0.4716585024492652","0.003361158787122287","0.9963713441467744","0.010891334347687631","0.9881969476186824","0.8224592208862305","0.462178517397882","0.932824427480916","0.4596949891067538","0.003953181991779964","0.9957476238800176","0.0074997787023104445","0.991924030121056","0.9416856169700624","0.451248133134201","0.9313077939233818","0.453804347826087","0.003953181991779964","0.9957476238800176","0.0074997787023104445","0.991924030121056","0.9195005893707277","0.4431314623338257","0.9230769230769232"
"peachy-grass-72","finished","-","kandolazahra","","2023-04-17T02:07:10.000Z","36","","100","0","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9396741523557904","0.6277173913043478","0.5662337662337662","0.9292307692307692","0.009219419557607966","0.6591430942426613","0.012307471010002735","0.6506935234305925","0.009219419557607966","0.6591430942426613","0.012307471010002735","0.6506935234305925","0.4716585024492652","0.003361158787122287","0.9963713441467744","0.010891334347687631","0.9881969476186824","0.8208569884300232","0.462178517397882","0.932824427480916","0.46108140225787286","0.0127302446014933","0.9863062747281844","0.018076701779233484","0.9805345057668478","0.9399443864822388","0.4518407534246575","0.9295464553060326","0.453804347826087","0.0127302446014933","0.9863062747281844","0.018076701779233484","0.9805345057668478","0.9183344841003418","0.4431314623338257","0.9230769230769232"
"decent-cosmos-71","finished","-","kandolazahra","","2023-04-17T02:06:28.000Z","37","","50","200","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.5910326086956522","0.5256410256410257","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9516514539718628","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.1014937162399292","0.44979203802733214","1","0.4415760869565218","0","1","0","1","1.0124772787094116","0.4415760869565218","1"
"super-pond-70","finished","-","kandolazahra","","2023-04-17T02:05:47.000Z","36","","50","150","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.6059782608695652","0.541371158392435","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9278045296669006","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.0708751678466797","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.9931610226631165","0.4415760869565218","1"
"dazzling-fire-69","finished","-","kandolazahra","","2023-04-17T02:05:06.000Z","36","","50","100","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.623641304347826","0.5618556701030928","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.4576627011896431","0.0020283975659228792","0.9979716024340772","0.005050505050505083","0.9949494949494948","0.8958093523979187","0.4579831932773109","0.998473282442748","0.44979203802733214","0","1","0","1","1.0325127840042114","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.9678997993469238","0.4415760869565218","1"
"swept-wind-68","finished","-","kandolazahra","","2023-04-17T02:04:24.000Z","36","","50","50","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9823866138265082","0.625","0.5639686684073107","0.9723076923076924","0.01642239219629793","0.6591430942426613","0.02038091399203912","0.6506935234305925","0.01642239219629793","0.6591430942426613","0.02038091399203912","0.6506935234305925","0.456962911126662","0.0151436348190912","0.984525718132457","0.028623212430652245","0.9707364472465144","0.8474478125572205","0.4565061107117182","0.9694656488549618","0.4484056248762131","0.01642239219629793","0.9831746043142224","0.02335645465589542","0.9759839278827056","0.9781736731529236","0.4475510204081633","0.9656538969616908","0.4388586956521739","0.01642239219629793","0.9831746043142224","0.02335645465589542","0.9759839278827056","0.9300462007522584","0.438375350140056","0.963076923076923"
"fiery-darkness-67","finished","-","kandolazahra","","2023-04-17T02:03:43.000Z","36","","50","40","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9603698811096432","0.625","0.5633074935400517","0.953846153846154","0.012691702609993638","0.6591430942426613","0.018188457112507717","0.6506935234305925","0.012691702609993638","0.6591430942426613","0.018188457112507717","0.6506935234305925","0.46046186144156753","0.010854960905670952","0.9886223478077176","0.012466016842384351","0.9869035179380008","0.8340782523155212","0.4572901325478645","0.9480916030534352","0.45216874628639336","0.012691702609993638","0.98669064781244","0.018188457112507717","0.981025487117924","0.9636045098304749","0.4483621948675151","0.94627917217085","0.4483695652173913","0.012691702609993638","0.98669064781244","0.018188457112507717","0.981025487117924","0.9195147156715392","0.4418938307030129","0.9476923076923076"
"lucky-terrain-66","finished","-","kandolazahra","","2023-04-17T02:03:02.000Z","36","","50","30","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9357111404667549","0.6277173913043478","0.5662337662337662","0.9292307692307692","0.012076782654702356","0.6591430942426613","0.01353129216282345","0.6506935234305925","0.012076782654702356","0.6591430942426613","0.01353129216282345","0.6506935234305925","0.4723582925122463","0.003252804216293148","0.9964802026052596","0.01219348218392835","0.9867558322764134","0.818650484085083","0.4624715693707354","0.931297709923664","0.4630619924737572","0.012076782654702356","0.9869672200107574","0.01578295122598916","0.9829091780493652","0.9469295144081116","0.452769428939459","0.928665785997358","0.4565217391304347","0.012076782654702356","0.9869672200107574","0.01578295122598916","0.9829091780493652","0.9072848558425904","0.4444444444444444","0.9230769230769232"
"usual-universe-65","finished","-","kandolazahra","","2023-04-17T02:02:21.000Z","35","","50","20","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.911052399823866","0.6277173913043478","0.5694822888283378","0.9107692307692308","0.013039631678713914","0.6591430942426613","0.020478885697810423","0.6506935234305925","0.013039631678713914","0.6591430942426613","0.020478885697810423","0.6506935234305925","0.4716585024492652","0.01593462318614458","0.9821806364369996","0.03329676939952586","0.962908947575877","0.8004586696624756","0.46062992125984253","0.8931297709923665","0.47851059615765495","0.020646419273798733","0.9768516145100746","0.024963190630545865","0.972608882609497","0.9273834824562072","0.4594897045658013","0.9040070453544694","0.4673913043478261","0.020646419273798733","0.9768516145100746","0.024963190630545865","0.972608882609497","0.8927303552627563","0.4490106544901065","0.9076923076923076"
"swept-snowball-64","finished","-","kandolazahra","","2023-04-17T02:01:43.000Z","34","","50","10","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8762659621312198","0.6345108695652174","0.5773480662983426","0.8769230769230769","0.022695101312880328","0.6591430942426613","0.04183111917278293","0.6506935234305925","0.022695101312880328","0.6591430942426613","0.04183111917278293","0.6506935234305925","0.4975507347795662","0.0035020197292002786","0.9957759143472532","0.00302183220692831","0.9962544516762863","0.7783696055412292","0.47337278106508873","0.8549618320610687","0.4957417310358487","0.0234181140352413","0.9723421142582368","0.04296479176813739","0.9514258317483726","0.9037072658538818","0.4675324675324675","0.8718626155878467","0.4959239130434782","0.0234181140352413","0.9723421142582368","0.04296479176813739","0.9514258317483726","0.8748211860656738","0.4624183006535948","0.8707692307692307"
"fancy-bee-63","finished","-","kandolazahra","","2023-04-17T02:01:01.000Z","37","","50","1","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8361955085865258","0.6358695652173914","0.5789473684210527","0.8307692307692308","0.041361162987074485","0.6591430942426613","0.058091623139237325","0.6506935234305925","0.041361162987074485","0.6591430942426613","0.058091623139237325","0.6506935234305925","0.5325402379286214","0.0315290130198852","0.9586098791211604","0.03050195610370665","0.9627288932101766","0.7535601854324341","0.4939422180801491","0.8091603053435115","0.5307981778570013","0.04333398737924965","0.9446941085797884","0.060079049170599474","0.9293861799183416","0.877021849155426","0.48737764039155074","0.8331131660061647","0.532608695652174","0.04333398737924965","0.9446941085797884","0.060079049170599474","0.9293861799183416","0.8543271422386169","0.48300536672629696","0.8307692307692308"
"whole-bee-62","finished","-","kandolazahra","","2023-04-17T02:00:21.000Z","36","","50","0","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8309114927344782","0.6358695652173914","0.5789473684210527","0.8276923076923077","0.052491214177846746","0.6591430942426613","0.06006225402103871","0.6506935234305925","0.052491214177846746","0.6591430942426613","0.06006225402103871","0.6506935234305925","0.5374387683694891","0.042197604063729854","0.9438963673243592","0.0390889198329023","0.9518500367556972","0.7504150867462158","0.4971537001897533","0.8","0.5361457714398891","0.052491214177846746","0.9322301293567808","0.06006225402103871","0.9287788816123582","0.873619794845581","0.4907092384192619","0.8256274768824307","0.5407608695652174","0.052491214177846746","0.9322301293567808","0.06006225402103871","0.9287788816123582","0.8516948223114014","0.4882032667876588","0.8276923076923077"
"misunderstood-firefly-61","finished","-","kandolazahra","","2023-04-17T01:59:11.000Z","65","","40","200","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.59375","0.5285087719298246","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.949234127998352","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.099804162979126","0.44979203802733214","1","0.4415760869565218","0","1","0","1","1.0099592208862305","0.4415760869565218","1"
"playful-night-60","finished","-","kandolazahra","","2023-04-17T01:58:30.000Z","37","","40","150","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.6086956521739131","0.5443645083932853","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9245547652244568","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.06846284866333","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.989838480949402","0.4415760869565218","1"
"wobbly-violet-59","finished","-","kandolazahra","","2023-04-17T01:57:52.000Z","34","","40","100","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.625","0.5633074935400517","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.4576627011896431","0.0020283975659228792","0.9979716024340772","0.005050505050505083","0.9949494949494948","0.8910642266273499","0.4579831932773109","0.998473282442748","0.44979203802733214","0","1","0","1","1.0287387371063232","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.963139533996582","0.4415760869565218","1"
"deft-plasma-58","finished","-","kandolazahra","","2023-04-17T01:57:13.000Z","34","","40","50","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9656538969616908","0.623641304347826","0.56282722513089","0.963076923076923","0.014827279320820064","0.6591430942426613","0.019512923785075745","0.6506935234305925","0.014827279320820064","0.6591430942426613","0.019512923785075745","0.6506935234305925","0.4562631210636809","0.010111648549782417","0.9894604643178214","0.014054704362903014","0.9854596039096531","0.8393149971961975","0.45534407027818447","0.9496183206106872","0.4505842741136859","0.01579503368920443","0.9835704103014816","0.019512923785075745","0.9798134157509156","0.9711360931396484","0.4478972446654236","0.9520035226772346","0.4429347826086957","0.01579503368920443","0.9835704103014816","0.019512923785075745","0.9798134157509156","0.9220221638679504","0.43937232524964337","0.9476923076923076"
"vital-silence-57","finished","-","kandolazahra","","2023-04-17T01:56:33.000Z","36","","40","40","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9453985028621752","0.626358695652174","0.5647668393782384","0.9323076923076924","0.0100368601591434","0.6591430942426613","0.01353129216282345","0.6506935234305925","0.0100368601591434","0.6591430942426613","0.01353129216282345","0.6506935234305925","0.4653603918824353","0.004427367764081702","0.995275557775558","0.005039453617134204","0.9946354203430506","0.8246914744377136","0.4591760299625468","0.9358778625954198","0.4571202218261042","0.0100368601591434","0.9893204482537308","0.01842413915198715","0.9804510660279891","0.9553121328353882","0.45029610829103217","0.937472479084104","0.45108695652173914","0.0100368601591434","0.9893204482537308","0.01842413915198715","0.9804510660279891","0.9102747440338136","0.44216691068814057","0.9292307692307692"
"glowing-paper-56","finished","-","kandolazahra","","2023-04-17T01:55:55.000Z","34","","40","30","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9185380889476","0.625","0.5656836461126006","0.916923076923077","0.011516522250992534","0.6591430942426613","0.014023949883273712","0.6506935234305925","0.011516522250992534","0.6591430942426613","0.014023949883273712","0.6506935234305925","0.4730580825752274","0.002060903937171732","0.9977117365537452","0.02489887938465618","0.9730602288625032","0.8076024055480957","0.4618973561430793","0.9068702290076336","0.4747474747474747","0.011516522250992534","0.9872335929909344","0.016635595639979184","0.9819075192021408","0.9369409680366516","0.4579933847850055","0.9145750770585646","0.4633152173913043","0.011516522250992534","0.9872335929909344","0.016635595639979184","0.9819075192021408","0.8964216113090515","0.4471299093655589","0.9107692307692308"
"helpful-lake-55","finished","-","kandolazahra","","2023-04-17T01:55:16.000Z","35","","40","20","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8921180096873624","0.6317934782608695","0.5741758241758241","0.8923076923076924","0.01977309278458883","0.6591430942426613","0.029791796129277848","0.6506935234305925","0.01977309278458883","0.6591430942426613","0.029791796129277848","0.6506935234305925","0.4863540937718685","0.010995821847748832","0.9871669710106074","0.012915325006192302","0.9846870280248364","0.7871087789535522","0.46759639048400325","0.8702290076335878","0.4919786096256685","0.02030357074032152","0.9765024510489696","0.03003812498950298","0.9665128209929132","0.9149866104125975","0.4660351201478743","0.8881549977983267","0.483695652173913","0.02030357074032152","0.9765024510489696","0.03003812498950298","0.9665128209929132","0.8795946836471558","0.4562798092209857","0.8830769230769231"
"glowing-sun-54","finished","-","kandolazahra","","2023-04-17T01:54:36.000Z","36","","40","10","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8472038749449582","0.6345108695652174","0.5773480662983426","0.8430769230769231","0.023931248094799296","0.6591430942426613","0.05001035700889578","0.6506935234305925","0.023931248094799296","0.6591430942426613","0.05001035700889578","0.6506935234305925","0.5206438068579426","0.009340164005478435","0.9880893821401528","0.008277523594810265","0.9900451887293992","0.7616401314735413","0.48655913978494625","0.8290076335877863","0.5149534561299267","0.024475390938427433","0.9695311942846264","0.05088090559446434","0.940805220942388","0.8876492381095886","0.4778276033881415","0.8445618670189344","0.5203804347826086","0.024475390938427433","0.9695311942846264","0.05088090559446434","0.940805220942388","0.8582809567451477","0.47560975609756095","0.84"
